review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,review_context_raw
Ci9DQUlRQUNvZENodHljRjlvT205bWJIaHJjbE5WUmxJME5YZEplVWh5UmpCWmFFRRAB,IDA Restaurant Bar,5,2026-02-15T11:40:46.901Z,,0,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2kweVQwVXpXbnB6ZUdJd1pHeDVTRVF3UlVJd1RYYxAB,IDA Restaurant Bar,1,2026-02-15T02:19:28.024Z,"Fuimos un viernes por la noche con mi mamá, planeando una linda ""salida de chicas"", pero lamentablemente terminamos en lo que parecía una película de mal gusto o una parodia de restaurante. Fue una decepción tras otra, escalando hasta lo insalubre, pasé toda la noche con náuseas y vómitos debido a q me sirvieron su guarnición de boniato literalmente podrido, con gusto a tierra que provocaba náuseas al masticar; era imposible de comer.
El servicio deficiente; el mozo desconocía los platos de la carta, se olvidaban de los pedidos y trajeron aceto balsámico cuando pedimos aceite de oliva para condimentar un puré de cabutia; ni hablar de la demora!!!!!!, servían platos más elaborados a mesas que llegaron mucho después que nosotras.
Bueno, la comida incomible: El lomo llegó frío y al pedir que la calentaran, la trajeron quemada y dura. Las “famosas” empanadas de carbón activado llegaron con una brasa prendida, algo totalmente peligroso, cero sabrosas, pequeñas y casi sin relleno.
Sumamos la información engañosa: La carta ""skinny"" es una mentira; no aclaran que no está disponible los viernes, sábados y domingos; El flan fue una decepción: seco, sin dulce de leche ni crema, nada que ver con lo ofrecido en la carta,
Los tragos venían por la mitad de la copa, una falta de respeto por el precio que cobran.
Es inaceptable que un restaurante funcione con tal nivel de desorganización y, sobre todo, con falta de higiene en sus productos. Una decepción total. No lo recomiendo para nada.No gasten su dinero ni arriesguen su salud acá.",4,False,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$60,000-70,000""}"
Ci9DQUlRQUNvZENodHljRjlvT2s5UWIybFpNRFpIUTJNdExUTnVjR050WVRWQmVIYxAB,IDA Restaurant Bar,2,2026-02-14T12:10:18.608Z,"Muy mala experiencia, gastarse 100.000 en una salida para no ser bien atendido es un desprecio a tu plata",5,False,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$50,000-60,000"", ""Nivel de ruido"": ""Ruido moderado"", ""Tiempo de espera"": ""Sin espera""}"
Ci9DQUlRQUNvZENodHljRjlvT21kTlNEZElSMlprUW05UWNEQnBhbWh6TXpGUVRYYxAB,IDA Restaurant Bar,5,2026-02-08T14:08:33.814Z,,4,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2pWSk5rMDRORXh1YURaNWRsSkJlbk5pZG5aM1ZIYxAB,IDA Restaurant Bar,5,2026-02-04T12:33:53.559Z,,5,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2xkWk5tRk1XR3h0VnkxQ2NFcGxVblJ0V213eWRuYxAB,IDA Restaurant Bar,5,2026-01-27T21:33:19.492Z,,13,False,0,google_maps,"{""Tipo de comida"": ""Desayuno""}"
Ci9DQUlRQUNvZENodHljRjlvT25kdVdWaENhVGxVWDFsTExUUkVVR0pwZURaWGRWRRAB,IDA Restaurant Bar,5,2026-01-25T06:31:24.041Z,,0,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT25SSlFuQm9XR1pLVldaRmJUSmhNMFV5TVVORVZrRRAB,IDA Restaurant Bar,4,2026-01-18T19:18:01.006Z,,18,True,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$40,000-50,000""}"
Ci9DQUlRQUNvZENodHljRjlvT2tZM01FSm5WRGRDU0dkdWEyTllTVE5qYlVsdFJFRRAB,IDA Restaurant Bar,5,2026-01-17T03:59:33.806Z,,21,True,0,google_maps,"{""Tipo de pedido"": ""Consumo en el lugar"", ""Precio por persona"": ""Más de $100,000""}"
Ci9DQUlRQUNvZENodHljRjlvT2tvMGJYZExUR3g2U1Mxd1RYZEhNMVZxVEZOalpYYxAB,IDA Restaurant Bar,1,2026-01-16T02:12:25.902Z,,2,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2pKSVlrSnZhRVZzZWw4MFozcG1WemM1VFVsWlprRRAB,IDA Restaurant Bar,4,2026-01-15T14:39:25.335Z,,5,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2pKTloxSjNkaTF6T0VOSmFreFFjVGx5T1VJMloyYxAB,IDA Restaurant Bar,5,2026-01-13T18:02:34.642Z,,6,True,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2tWSFkwVnlRbWRCZEhCcGNuaG1hbmR3U1RKamNWRRAB,IDA Restaurant Bar,2,2026-01-13T17:59:50.181Z,,6,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2xScFFqaHlNbWgxZVdWT1MwSnpjV1pIWm10akxYYxAB,IDA Restaurant Bar,5,2026-01-12T23:43:17.673Z,Muy buen resto,25,True,0,google_maps,{}
